Time	eventName	event	eventArrivingTime	waitingTime
5438.7254587343205	westMovingCar_534	1	5415.407220655413	23.318238078907598
5441.968961342904	westMovingCar_535	1	5428.391020018709	13.577941324194398
5504.291920421759	westMovingCar_536	1	5451.9477059001865	52.34421452157221
5508.460356083246	westMovingCar_537	1	5466.493236122551	41.96711996069462
5512.35913359099	westMovingCar_538	1	5473.092854567698	39.266279023291645
5517.098389669986	westMovingCar_539	1	5487.870753760957	29.22763590902923
5521.356116570236	westMovingCar_540	1	5492.434297477413	28.92181909282317
5525.293583402843	westMovingCar_541	1	5507.513110325787	17.78047307705583
5587.2633152470535	westMovingCar_542	1	5538.333734063636	48.92958118341721
5591.619904983499	westMovingCar_543	1	5539.575564414584	52.04434056891478
5595.421105916767	westMovingCar_544	1	5550.3419471650695	45.07915875169783
5599.050168225407	westMovingCar_545	1	5557.533390357456	41.51677786795153
5602.88131162934	westMovingCar_546	1	5558.860410384293	44.02090124504775
5606.97269166727	westMovingCar_547	1	5562.533611400306	44.43908026696408
5610.934620763045	westMovingCar_548	1	5566.411783198447	44.522837564598376
5685.381392312886	westMovingCar_549	1	5612.800882792948	72.58050951993846
5688.935909397637	westMovingCar_550	1	5620.966152020148	67.96975737748926
5692.280555070968	westMovingCar_551	1	5628.836583563855	63.44397150711302
5696.025656496322	westMovingCar_552	1	5642.9799430149105	53.04571348141144
5699.8176707109815	westMovingCar_553	1	5647.992256203232	51.82541450774988
5703.80982739442	westMovingCar_554	1	5654.947315088096	48.86251230632388
5708.394605939197	westMovingCar_555	1	5675.851706212144	32.54289972705374
5712.489791506259	westMovingCar_556	1	5689.48025282673	23.009538679529214
5716.476786390799	westMovingCar_557	1	5693.214448942419	23.262337448380094
5719.977864729397	westMovingCar_558	1	5693.852711521984	26.12515320741295
5723.76846176301	westMovingCar_559	1	5695.707437497201	28.061024265809465
5727.988414430787	westMovingCar_560	1	5705.189882305192	22.798532125594647
5731.6290538878175	westMovingCar_561	1	5717.921584560147	13.707469327670879
5735.7036092176095	westMovingCar_562	1	5725.778025128712	9.925584088897267
5813.62818820195	westMovingCar_563	1	5736.189684203298	77.43850399865187
5817.396841149013	westMovingCar_564	1	5741.906999814287	75.4898413347264
5822.2500719299005	westMovingCar_565	1	5748.63613410815	73.61393782175037
5826.643208548672	westMovingCar_566	1	5750.384984177383	76.25822437128954
5830.690494169485	westMovingCar_567	1	5764.009519535855	66.68097463362938
5835.142455750423	westMovingCar_568	1	5771.364893452301	63.777562298122575
5839.5878409658935	westMovingCar_569	1	5771.457435699377	68.13040526651639
5844.025776336967	westMovingCar_570	1	5778.756304354839	65.26947198212838
5847.362207999061	westMovingCar_571	1	5785.295936746799	62.066271252261686
5851.471529338049	westMovingCar_572	1	5795.565944754618	55.90558458343094
5855.53985639049	westMovingCar_573	1	5799.780781894302	55.75907449618808
5859.084456039857	westMovingCar_574	1	5801.619449133895	57.46500690596258
5863.1988685402075	westMovingCar_575	1	5807.891227403451	55.3076411367565
5868.087448680334	westMovingCar_576	1	5825.038393160797	43.04905551953743
5872.081873960502	westMovingCar_577	1	5826.230072089837	45.85180187066453
5875.701618481401	westMovingCar_578	1	5827.389249028974	48.31236945242745
5880.143867762362	westMovingCar_579	1	5827.763041366796	52.380826395566146
5883.556026028897	westMovingCar_580	1	5828.420108960409	55.13591706848729
5887.199656375814	westMovingCar_581	1	5828.443680041292	58.75597633452162
5890.565691973558	westMovingCar_582	1	5834.843398196921	55.72229377663734
5894.977168377648	westMovingCar_583	1	5854.346219262043	40.63094911560529
